period_start,district,crime_head,cases_reported,source_name,source_url,data_granularity,data_classification
2023-06-01,Kalaburagi,Cheating,5,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Bengaluru Urban,Theft,211,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Bengaluru Urban,Burglary,72,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Bengaluru Urban,Cyber Fraud,73,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Bengaluru Urban,Assault,59,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Bengaluru Urban,Robbery,36,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Bengaluru Urban,Murder,10,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Bengaluru Urban,Kidnapping,17,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Bengaluru Urban,Cheating,28,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Mysuru,Theft,65,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Mysuru,Burglary,40,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Mysuru,Cyber Fraud,25,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Mysuru,Assault,27,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Mysuru,Robbery,22,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Mysuru,Murder,4,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Mysuru,Kidnapping,10,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Mysuru,Cheating,17,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Hubballi-Dharwad,Theft,78,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Hubballi-Dharwad,Burglary,27,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Hubballi-Dharwad,Cyber Fraud,20,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Hubballi-Dharwad,Assault,17,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Hubballi-Dharwad,Robbery,15,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Hubballi-Dharwad,Murder,5,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Hubballi-Dharwad,Kidnapping,7,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Hubballi-Dharwad,Cheating,9,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Mangaluru,Theft,63,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Mangaluru,Burglary,26,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Mangaluru,Cyber Fraud,25,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Mangaluru,Assault,21,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Mangaluru,Robbery,11,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Mangaluru,Murder,4,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Mangaluru,Kidnapping,6,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Mangaluru,Cheating,10,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Kalaburagi,Theft,47,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Kalaburagi,Burglary,26,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Kalaburagi,Cyber Fraud,18,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Kalaburagi,Assault,11,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Kalaburagi,Robbery,7,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Kalaburagi,Murder,2,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Kalaburagi,Kidnapping,4,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-07-01,Kalaburagi,Cheating,6,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Bengaluru Urban,Theft,128,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Bengaluru Urban,Burglary,86,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Bengaluru Urban,Cyber Fraud,62,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Bengaluru Urban,Assault,56,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Bengaluru Urban,Robbery,28,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Bengaluru Urban,Murder,14,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Bengaluru Urban,Kidnapping,14,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Bengaluru Urban,Cheating,38,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Mysuru,Theft,99,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Mysuru,Burglary,43,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Mysuru,Cyber Fraud,33,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Mysuru,Assault,26,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Mysuru,Robbery,18,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Mysuru,Murder,6,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Mysuru,Kidnapping,11,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Mysuru,Cheating,14,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Hubballi-Dharwad,Theft,78,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Hubballi-Dharwad,Burglary,35,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Hubballi-Dharwad,Cyber Fraud,23,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Hubballi-Dharwad,Assault,21,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Hubballi-Dharwad,Robbery,11,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Hubballi-Dharwad,Murder,3,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Hubballi-Dharwad,Kidnapping,5,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Hubballi-Dharwad,Cheating,14,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Mangaluru,Theft,49,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Mangaluru,Burglary,30,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Mangaluru,Cyber Fraud,22,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Mangaluru,Assault,14,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Mangaluru,Robbery,10,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Mangaluru,Murder,3,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Mangaluru,Kidnapping,5,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Mangaluru,Cheating,9,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Kalaburagi,Theft,34,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Kalaburagi,Burglary,19,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Kalaburagi,Cyber Fraud,15,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Kalaburagi,Assault,13,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Kalaburagi,Robbery,8,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Kalaburagi,Murder,3,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Kalaburagi,Kidnapping,5,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-08-01,Kalaburagi,Cheating,8,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Bengaluru Urban,Theft,129,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Bengaluru Urban,Burglary,64,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Bengaluru Urban,Cyber Fraud,77,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Bengaluru Urban,Assault,50,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Bengaluru Urban,Robbery,44,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Bengaluru Urban,Murder,12,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Bengaluru Urban,Kidnapping,24,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Bengaluru Urban,Cheating,38,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Mysuru,Theft,74,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Mysuru,Burglary,42,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Mysuru,Cyber Fraud,25,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Mysuru,Assault,24,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Mysuru,Robbery,23,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Mysuru,Murder,6,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Mysuru,Kidnapping,8,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Mysuru,Cheating,15,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Hubballi-Dharwad,Theft,83,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Hubballi-Dharwad,Burglary,28,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Hubballi-Dharwad,Cyber Fraud,24,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Hubballi-Dharwad,Assault,25,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Hubballi-Dharwad,Robbery,17,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Hubballi-Dharwad,Murder,4,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Hubballi-Dharwad,Kidnapping,8,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Hubballi-Dharwad,Cheating,13,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Mangaluru,Theft,60,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Mangaluru,Burglary,27,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Mangaluru,Cyber Fraud,23,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Mangaluru,Assault,17,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Mangaluru,Robbery,11,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Mangaluru,Murder,3,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Mangaluru,Kidnapping,4,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Mangaluru,Cheating,8,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Kalaburagi,Theft,55,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2023-09-01,Kalaburagi,Burglary,21,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
